timestamp,4132202a,4132202b,4096834a,4096834b,4143990a,4143990b,4096838a,4096838b,4096906a,4096906b,4161262a,4161262b,4096842a,4096842b,4096846a,4096846b,4133374a,4133374b,4096850a,4096850b,4096854a,4096854b,4144010a,4144010b,4166510a,4166510b,4144030a,4144030b,4096862a,4096862b,4177252a,4177252b,4096938a,4096938b,4144034a,4144034b,4096870a,4096870b,4096998a,4096998b,4096930a,4096930b,4096878a,4096878b,4096882a,4096882b,4096886a,4096886b,4096890a,4096890b,4143982a,4143982b,4143974a,4143974b,4096898a,4096898b,4097058a,4097058b,4096934a,4096934b,4096830a,4096830b
1469714431,6,18,7,20,8,21,10,23,1,12,1,12,2,13,3,14,4,15,5,17,6,17,7,19,1,11,1,12,2,13,3,14,3,15,4,16,5,16,6,17,6,18,8,19,10,21,1,12,2,13,4,15,5,16,6,17,8,19,8,20,9,20
1469714441,6,18,7,20,8,21,10,23,1,11,1,12,2,13,3,14,4,15,5,16,6,17,7,18,11,23,1,12,1,13,2,14,3,14,4,15,4,16,5,17,6,18,7,19,9,21,1,11,2,13,4,15,5,16,6,17,7,18,8,19,8,19
1469714451,5,18,7,19,8,21,10,23,1,11,1,12,1,13,3,14,4,15,5,16,6,17,7,18,11,22,1,12,1,13,2,14,3,14,4,15,4,16,5,17,6,18,7,19,9,21,1,11,2,13,4,14,5,16,6,17,7,18,8,19,8,19
1469714461,5,18,7,19,8,20,10,22,1,11,1,12,1,13,3,14,3,15,5,16,5,17,7,18,11,22,1,12,1,13,2,13,2,14,3,15,4,16,5,17,6,17,7,18,9,20,1,11,2,13,3,14,5,15,6,16,7,18,8,19,8,19
1469714471,5,18,6,19,7,20,10,22,1,11,1,12,1,13,3,14,3,15,5,16,5,17,7,18,11,22,1,12,1,13,1,13,2,14,3,15,3,15,5,17,5,17,6,18,8,20,1,11,2,12,3,14,4,15,5,16,7,18,8,18,8,19
1469714481,5,18,6,19,7,20,9,22,1,11,1,12,1,12,2,14,3,14,4,16,5,16,6,18,11,22,11,23,1,13,1,13,2,14,3,15,3,15,4,16,5,17,6,18,8,20,1,10,2,12,3,14,4,15,5,16,7,17,8,18,8,18
1469714491,5,18,6,19,7,20,9,22,11,23,1,11,1,12,2,13,3,14,4,16,5,16,6,18,10,22,11,22,1,12,1,13,2,14,3,15,3,15,4,16,5,17,6,18,8,20,1,10,1,12,3,13,4,15,5,16,7,17,7,18,8,18
1469714501,5,17,6,19,7,20,9,22,10,23,1,11,1,12,2,13,3,14,4,15,5,16,6,17,10,22,11,22,1,12,1,13,1,14,2,14,3,15,4,16,5,17,6,18,8,20,1,10,1,12,3,13,4,14,5,15,7,17,7,18,8,18
1469714511,4,17,6,19,7,20,9,22,10,23,1,11,1,12,2,13,3,14,4,15,5,16,6,17,10,21,11,22,1,12,1,13,1,13,2,14,3,15,4,16,5,17,6,18,8,20,1,10,1,12,3,13,4,14,5,15,6,17,7,18,7,18
1469714521,4,17,6,18,7,19,9,22,10,23,1,11,1,12,2,13,3,14,4,15,5,16,6,17,10,21,11,22,1,12,1,13,1,13,2,14,3,15,4,16,4,16,5,17,8,20,10,22,1,11,2,13,4,14,5,15,6,17,7,18,7,18
1469714531,4,17,5,18,6,19,9,21,10,23,11,24,1,12,2,13,2,14,4,15,4,16,6,17,10,21,10,22,1,12,1,12,1,13,2,14,2,14,3,15,4,16,5,17,7,19,9,22,1,11,2,13,3,14,4,15,6,16,7,17,7,17
1469714541,4,17,5,18,6,19,8,21,10,23,11,23,1,11,1,13,2,13,3,15,4,15,5,17,9,21,10,22,11,23,1,12,1,13,2,14,2,14,3,15,4,16,5,17,7,19,9,21,1,11,2,12,3,14,4,15,6,16,7,17,7,17
1469714551,4,17,5,18,6,19,8,21,10,22,10,23,1,11,1,12,2,13,3,15,4,15,5,17,9,21,10,21,11,23,1,12,1,13,1,13,2,14,3,15,4,16,5,17,7,19,9,21,1,11,2,12,3,13,4,14,6,16,7,17,7,17
1469714561,4,16,5,18,6,19,8,21,9,22,10,23,11,24,1,12,2,13,3,14,4,15,5,16,9,21,10,21,11,22,1,12,1,12,1,13,2,14,3,15,4,15,5,17,7,19,9,21,1,11,2,12,3,13,4,14,5,16,6,17,7,17
1469714571,3,16,5,18,6,19,8,21,9,22,10,23,11,24,1,12,1,13,3,14,3,15,5,16,9,20,10,21,11,22,11,23,1,12,1,13,1,14,3,15,3,15,4,16,6,18,9,21,1,10,2,12,3,13,4,14,5,16,6,16,6,17
1469714581,3,16,5,17,6,18,8,20,9,22,10,23,11,23,1,12,1,13,3,14,3,15,4,16,9,20,9,21,11,22,11,23,1,12,1,13,1,13,2,14,3,15,4,16,6,18,9,20,1,10,1,12,2,13,3,14,5,15,6,16,6,16
1469714591,3,16,4,17,5,18,8,20,9,22,10,22,11,23,1,12,1,13,2,14,3,15,4,16,8,20,9,21,10,22,11,23,1,12,1,12,1,13,2,14,3,15,4,16,6,18,8,20,1,10,1,11,2,13,3,14,5,15,6,16,6,16
1469714601,3,16,4,17,5,18,7,20,9,21,10,22,10,23,12,24,1,12,2,14,2,14,4,16,8,20,9,21,10,22,11,22,1,11,1,12,1,13,2,14,3,14,4,16,6,18,8,20,10,22,1,11,2,12,3,13,5,15,6,16,6,16
1469714611,3,15,4,17,5,18,7,20,9,21,9,22,10,23,11,24,1,12,2,14,2,14,4,16,8,20,9,20,10,22,10,22,11,23,1,12,1,13,2,14,3,14,4,15,6,17,8,20,10,21,1,11,2,12,3,13,4,15,5,16,6,16
1469714621,3,15,4,17,5,18,7,20,8,21,9,22,10,23,11,24,1,12,1,13,2,14,3,15,7,20,8,20,9,21,10,22,11,23,1,12,1,12,2,13,2,14,3,15,6,17,8,19,9,21,1,11,2,12,3,13,4,15,5,16,5,16
1469714631,2,15,4,16,5,17,7,20,8,21,9,22,10,23,11,24,1,12,1,13,2,14,3,15,7,19,8,20,9,21,10,22,11,22,1,11,1,12,1,13,2,14,3,15,5,17,8,19,9,21,1,11,2,12,2,13,4,14,5,15,5,16
1469714641,2,15,3,16,4,17,7,19,8,21,9,22,10,22,11,24,1,12,1,13,2,14,3,15,7,19,8,20,9,21,10,22,10,22,1,11,1,12,1,13,2,14,3,15,5,17,7,19,9,21,1,11,1,12,2,13,4,14,5,15,5,15
1469714651,2,15,3,16,4,17,6,19,8,21,9,21,9,22,11,23,11,24,1,13,1,13,3,15,7,19,8,20,9,21,9,21,10,22,1,11,1,11,1,13,2,13,3,14,5,16,7,19,9,20,1,10,1,12,2,13,4,14,5,15,5,15
1469714661,2,15,3,16,4,17,6,19,8,20,9,21,9,22,11,23,11,24,1,13,1,13,2,15,7,19,7,19,9,21,9,21,10,22,1,11,1,11,1,12,2,13,3,14,5,16,7,19,9,20,1,10,1,11,2,12,4,14,4,15,5,15
1469714671,2,14,3,16,4,17,6,19,8,20,8,21,9,22,10,23,11,24,1,13,1,13,2,14,6,19,7,19,8,21,9,21,10,22,1,11,1,11,1,12,2,13,3,14,5,16,7,18,9,20,1,10,1,11,2,12,4,14,4,15,5,15
1469714681,2,14,3,16,4,17,6,19,7,20,8,21,9,22,10,23,11,24,1,12,1,13,2,14,6,18,7,19,8,20,9,21,9,22,1,10,1,11,1,12,1,13,2,14,5,16,7,18,8,20,1,10,1,11,2,12,3,14,4,14,4,15
1469714691,2,14,3,15,4,16,6,19,7,20,8,21,9,22,10,23,11,24,1,12,1,13,2,14,6,18,7,19,8,20,9,21,9,22,10,22,1,11,1,12,1,13,2,14,4,16,7,18,8,20,1,10,1,11,2,12,3,13,4,14,4,14
1469714701,2,14,3,15,4,16,6,19,7,20,8,21,9,21,10,23,11,24,1,12,1,13,2,14,6,18,7,19,8,20,8,21,9,21,10,22,1,11,1,12,1,12,2,13,4,16,6,18,8,19,1,10,1,11,2,12,3,13,4,14,4,14
1469714711,1,14,3,15,4,16,6,18,7,20,8,21,9,21,10,23,11,23,1,12,1,13,2,14,6,18,6,19,8,20,8,21,9,21,10,22,1,10,1,11,1,12,2,13,4,15,6,18,8,19,1,9,1,11,2,12,3,13,4,14,4,14
1469714721,1,14,2,15,3,16,6,18,7,20,8,20,8,21,10,22,11,23,1,12,1,13,1,14,6,18,6,19,8,20,8,20,9,21,10,22,1,10,1,11,1,12,2,13,4,15,6,17,8,19,9,21,1,10,1,11,3,13,4,14,4,14
1469714731,1,14,2,15,3,16,5,18,7,19,8,20,8,21,10,22,10,23,1,12,1,12,1,14,6,18,6,18,7,20,8,20,9,21,10,22,10,22,1,11,1,12,2,13,4,15,6,17,8,19,9,20,1,10,1,11,3,13,4,14,4,14
1469714741,1,13,2,15,3,16,5,18,7,19,7,20,8,21,9,22,10,23,1,11,1,12,1,13,5,18,6,18,7,19,8,20,9,21,9,22,10,22,1,11,1,12,2,13,4,15,6,17,8,19,9,20,1,10,1,11,3,13,3,14,4,14
1469714751,1,13,2,15,3,16,5,18,6,19,7,20,8,21,9,22,10,23,1,11,1,12,1,13,5,17,6,18,7,19,8,20,8,21,9,21,10,22,1,11,1,12,1,13,3,15,6,17,7,19,9,20,1,10,1,11,2,12,3,13,4,14
1469714761,1,13,1,14,3,15,5,18,6,19,7,20,8,21,9,22,10,23,1,11,1,12,1,13,5,17,6,18,7,19,8,20,8,20,9,21,10,22,11,23,1,12,1,13,3,15,5,17,7,19,9,20,1,10,1,11,2,12,3,13,3,13
1469714771,13,23,1,14,2,15,4,17,5,19,6,20,7,20,8,22,9,22,11,24,1,11,1,13,5,17,6,17,7,19,8,19,8,20,9,21,10,21,11,22,1,11,1,13,3,15,5,17,7,18,8,20,1,10,1,10,2,12,3,13,3,13
1469714781,13,23,1,14,2,15,4,17,5,19,6,19,7,20,8,21,9,22,10,24,1,11,1,12,5,17,6,17,7,19,7,19,8,20,9,21,10,21,11,22,1,11,1,12,3,14,5,17,7,18,8,20,1,9,1,10,2,12,3,13,3,13
1469714791,13,23,1,14,2,15,4,17,5,18,6,19,7,20,8,21,9,22,10,23,11,24,1,12,5,16,5,17,7,18,7,19,8,20,9,20,9,21,10,22,11,23,1,12,3,14,5,16,6,18,8,20,1,9,1,10,2,12,3,13,3,13
1469714801,13,22,1,14,1,15,3,17,5,18,6,19,6,20,8,21,8,22,10,23,11,24,1,12,5,16,5,17,7,18,7,19,8,19,9,20,9,21,10,22,11,23,1,12,2,14,5,16,6,18,8,19,1,9,1,10,2,11,3,12,3,13
1469714811,12,22,1,14,1,15,3,17,5,18,6,19,6,20,8,21,8,22,10,23,10,24,1,12,4,16,5,17,6,18,7,18,8,19,9,20,9,21,10,22,11,22,1,12,2,14,4,16,6,18,8,19,9,20,1,10,2,11,3,12,3,12
1469714821,12,22,1,14,1,15,3,17,4,18,5,19,6,20,7,21,8,22,10,23,10,24,1,12,4,16,5,16,6,18,7,18,7,19,8,20,9,20,10,21,11,22,1,12,2,14,4,16,6,18,7,19,8,20,1,9,2,11,2,12,3,12
1469714831,12,22,1,13,1,14,3,17,4,18,5,19,6,19,7,21,8,22,9,23,10,24,1,11,4,16,5,16,6,17,7,18,7,19,8,20,9,20,10,21,10,22,12,23,1,14,4,16,5,17,7,19,8,20,1,9,1,11,2,12,2,12
1469714841,12,22,1,13,1,14,3,16,4,18,5,19,6,19,7,21,8,21,9,23,10,23,1,11,4,15,5,16,6,17,6,18,7,19,8,19,9,20,10,21,10,22,11,23,1,13,4,16,5,17,7,19,8,20,1,9,1,11,2,11,2,12
1469714851,12,21,13,23,1,14,3,16,4,18,5,18,6,19,7,20,8,21,9,23,10,23,1,11,4,15,4,16,6,17,6,18,7,18,8,19,8,20,9,21,10,22,11,23,1,13,3,15,5,17,7,19,8,20,9,21,1,10,2,11,2,11
1469714861,12,21,13,22,1,14,2,16,4,17,5,18,5,19,7,20,7,21,9,22,9,23,1,11,4,15,4,16,5,17,6,17,7,18,8,19,8,20,9,21,10,21,11,22,1,13,3,15,5,17,6,18,8,20,8,20,1,10,2,11,2,11
1469714871,12,21,13,22,1,14,2,16,4,17,4,18,5,19,6,20,7,21,9,22,9,23,1,11,3,15,4,15,5,17,6,17,7,18,7,19,8,19,9,20,10,21,11,22,1,13,3,15,5,17,6,18,7,19,8,20,1,10,2,11,2,11
1469714881,11,21,13,22,1,14,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,1,10,3,15,4,15,5,16,6,17,6,18,7,19,8,19,9,20,10,21,11,22,1,13,3,15,4,17,6,18,7,19,8,20,1,10,1,10,2,11
1469714891,11,20,12,22,1,14,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,10,24,3,14,4,15,5,16,6,17,6,18,7,18,8,19,9,20,9,21,10,22,1,13,2,15,4,16,6,18,7,19,8,20,1,9,1,10,1,10
1469714901,11,20,12,21,1,13,2,15,3,17,4,18,5,18,6,20,7,20,8,22,9,22,10,24,1,14,2,15,3,16,4,17,5,17,6,18,6,19,8,20,8,21,9,22,1,11,2,14,4,15,5,17,7,18,8,19,1,9,1,10,1,10
1469714911,11,20,12,21,1,13,2,15,3,17,4,17,5,18,6,19,7,20,8,22,9,22,10,24,1,14,2,15,3,16,4,17,5,17,6,18,6,19,7,20,8,21,9,22,1,11,2,14,4,15,5,17,6,18,7,19,1,9,1,10,1,10
1469714921,11,20,12,21,1,13,2,15,3,16,4,17,4,18,6,19,6,20,8,21,9,22,10,23,1,14,2,15,3,16,4,16,4,17,5,18,6,19,7,20,8,20,9,21,1,11,2,13,3,15,5,17,6,18,7,19,1,9,1,10,1,10
1469714931,11,19,12,21,1,13,2,15,3,16,4,17,4,18,6,19,6,20,8,21,8,22,10,23,1,14,1,15,2,16,3,16,4,17,5,18,5,19,6,20,7,20,8,21,10,23,1,13,3,14,5,16,6,17,7,18,1,8,1,9,1,9
1469714941,10,19,12,21,1,13,1,15,3,16,4,17,4,18,5,19,6,20,8,21,8,22,10,23,1,14,1,14,2,16,3,16,4,17,5,18,5,18,6,19,7,20,8,21,10,23,1,13,3,14,4,16,6,17,7,18,1,8,1,9,1,9
1469714951,10,19,12,20,13,22,1,15,3,16,3,17,4,18,5,19,6,20,8,21,8,22,9,23,1,13,1,14,2,15,3,16,3,17,4,18,5,18,6,19,7,20,8,21,10,23,1,12,3,14,4,16,6,17,6,18,1,8,1,9,1,9
1469714961,10,19,12,20,13,21,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,1,13,1,14,2,15,2,16,3,16,4,17,4,18,6,19,6,20,7,21,10,23,1,12,2,14,4,15,5,16,6,17,1,8,1,8,1,9
1469714971,10,19,11,20,13,21,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,1,13,1,14,1,15,2,16,3,16,4,17,4,18,5,19,6,20,7,21,9,23,1,12,2,13,4,15,5,16,6,17,1,7,1,8,1,8
1469714981,10,18,11,20,12,21,1,14,2,16,3,17,4,17,5,19,6,19,7,21,8,21,9,23,13,27,1,14,1,15,2,15,3,16,3,17,4,18,5,19,6,19,7,20,9,22,1,11,2,13,3,14,5,16,6,17,1,7,1,8,1,8
1469714991,10,18,11,19,12,21,1,14,2,16,3,16,4,17,5,18,6,19,7,21,8,21,9,22,13,26,1,13,1,15,2,15,2,16,3,17,4,17,5,18,6,19,7,20,9,22,1,11,2,13,3,14,5,16,5,16,1,7,1,8,1,8
1469715001,10,18,11,19,12,20,1,14,2,16,3,16,3,17,5,18,5,19,7,21,7,21,9,22,13,26,1,13,1,14,2,15,2,16,3,17,4,17,5,18,6,19,7,20,9,22,1,11,2,13,3,14,4,15,5,16,1,7,1,8,1,8
1469715011,10,18,11,19,12,20,1,14,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,12,26,1,13,1,14,1,15,2,15,3,16,4,17,5,18,5,19,6,20,8,22,1,11,2,12,3,14,4,15,5,16,1,7,1,8,1,8
1469715021,9,18,11,19,12,20,1,14,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,12,26,1,13,1,14,1,15,2,15,3,16,3,17,4,18,5,18,6,20,8,22,1,10,1,12,3,14,4,15,5,16,1,7,1,7,1,8
1469715031,9,17,11,19,12,20,1,14,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,12,26,1,13,1,14,1,14,2,15,3,16,3,17,4,18,5,18,6,19,8,21,1,10,1,12,3,13,4,15,5,16,6,17,1,7,1,7
1469715041,9,17,11,19,12,20,14,22,1,15,2,16,2,17,4,18,4,19,6,20,6,21,8,22,12,26,12,26,1,13,1,14,2,15,3,16,3,16,4,17,5,18,6,19,8,21,1,10,1,12,2,13,4,14,5,15,6,17,1,7,1,7
1469715051,9,17,10,19,12,20,14,22,1,15,1,16,2,17,3,18,4,19,6,20,6,21,8,22,11,26,12,26,1,13,1,14,2,15,2,15,3,16,4,17,5,18,6,19,8,21,1,10,1,12,3,13,4,14,5,15,6,17,7,18,1,7
1469715061,9,17,10,18,11,19,13,22,1,15,1,16,2,16,3,18,4,18,5,20,6,20,7,22,11,25,12,26,1,13,1,14,1,14,2,15,2,16,4,17,4,18,5,19,7,21,1,9,1,11,2,13,4,14,4,15,6,17,7,17,1,7
1469715071,9,17,10,18,11,19,13,21,1,15,1,15,2,16,3,17,4,18,5,20,6,20,7,22,11,25,12,26,13,27,1,13,1,14,2,15,2,16,3,17,4,17,5,18,7,20,1,9,1,11,2,12,3,14,4,14,6,16,7,17,1,7
1469715081,9,17,10,18,11,19,13,21,1,15,1,15,1,16,3,17,4,18,5,20,6,20,7,21,11,25,11,26,13,27,1,13,1,14,1,15,2,15,3,16,4,17,5,18,7,20,9,22,1,11,2,12,3,13,4,14,6,16,7,17,7,17
1469715091,9,17,10,18,11,19,13,21,1,14,1,15,1,16,3,17,3,18,5,19,5,20,7,21,11,25,11,26,12,27,1,13,1,14,1,15,2,15,3,16,3,17,5,18,7,20,9,22,1,10,2,12,3,13,4,14,6,16,7,17,7,17
1469715101,9,17,10,18,11,19,13,21,1,14,1,15,1,16,2,17,3,18,5,19,5,20,7,21,10,25,11,26,12,27,1,13,1,14,1,14,2,15,3,16,3,17,4,18,6,20,9,22,1,10,2,12,3,13,4,14,6,16,7,16,7,17
1469715111,9,16,10,18,11,19,13,21,1,14,1,15,1,16,2,17,3,18,4,19,5,20,6,21,10,25,11,26,12,27,13,27,1,13,1,14,1,15,2,16,3,17,4,18,6,20,8,22,1,10,2,11,3,13,4,13,6,15,6,16,7,16
1469715121,8,16,10,18,11,19,13,21,1,14,1,15,1,16,2,17,3,18,4,19,5,20,6,21,10,25,11,25,12,27,13,27,1,13,1,14,1,15,2,16,3,16,4,17,6,19,8,22,1,10,2,11,3,12,4,13,5,15,6,16,6,16
1469715131,8,16,9,17,11,19,13,21,14,22,1,15,1,15,2,17,3,17,4,19,5,20,6,21,10,25,10,25,12,26,12,27,13,28,1,14,1,14,2,15,3,16,4,17,6,19,8,21,1,9,1,11,3,12,4,13,5,15,6,16,6,16
1469715141,8,16,9,17,10,18,13,20,14,22,1,15,1,15,2,17,2,17,4,19,5,19,6,21,10,24,10,25,11,26,12,27,13,28,1,14,1,14,2,15,2,16,3,17,5,19,8,21,1,9,1,11,2,12,3,13,5,15,6,15,6,16
1469715151,8,16,9,17,10,18,12,20,14,22,15,22,1,15,1,16,2,17,4,19,4,19,5,21,9,24,10,25,11,26,12,27,12,27,1,13,1,14,1,15,2,16,3,17,5,19,7,21,1,9,1,10,2,12,3,13,5,14,6,15,6,15
1469715161,8,16,9,17,10,18,12,20,13,21,14,22,1,15,1,16,2,17,3,18,4,19,5,20,9,24,10,25,11,26,12,27,12,27,1,13,1,14,1,15,2,15,3,17,5,19,7,21,1,9,1,10,2,11,3,12,5,14,6,15,6,15
1469715171,8,15,9,17,10,18,12,20,13,21,14,22,1,15,1,16,2,17,3,18,4,19,5,20,9,24,10,25,11,26,11,26,12,27,1,13,1,14,1,15,2,15,3,16,5,18,7,20,9,22,1,10,2,11,3,12,5,14,5,15,6,15
1469715181,7,15,9,17,10,18,12,20,13,21,14,22,1,15,1,16,2,17,3,18,4,19,5,20,9,24,9,25,11,26,11,26,12,27,1,13,1,13,1,14,1,15,3,16,5,18,7,20,8,22,1,10,2,11,3,12,4,14,5,15,5,15
1469715191,7,15,9,16,10,18,12,20,13,21,14,22,1,15,1,16,1,17,3,18,4,19,5,20,9,24,9,24,10,26,11,26,12,27,13,28,1,13,1,14,1,15,2,16,4,18,6,20,8,22,1,10,2,11,3,12,4,13,5,14,5,15
1469715201,7,15,8,16,10,17,12,19,13,21,14,22,14,22,1,16,1,16,3,18,3,19,5,20,8,24,9,24,10,25,11,26,11,27,12,27,13,28,1,14,1,15,2,16,4,18,6,20,8,21,1,9,1,11,2,11,4,13,5,14,5,14
1469715211,7,15,8,16,9,17,11,19,13,21,14,21,14,22,1,16,1,16,3,18,3,18,4,20,8,23,9,24,10,25,11,26,11,26,12,27,13,28,1,14,1,14,2,16,4,18,6,20,8,21,1,9,1,10,2,11,4,13,5,14,5,14
1469715221,7,15,8,16,9,17,11,19,13,20,13,21,14,22,1,15,1,16,2,18,3,18,4,19,8,23,9,24,10,25,10,26,11,26,12,27,13,28,1,14,1,14,2,15,4,17,6,19,7,21,1,9,1,10,2,11,4,13,5,14,5,14
1469715231,4,14,5,16,7,17,9,19,10,20,11,21,12,22,1,13,1,14,2,16,3,16,4,18,8,22,8,22,10,24,10,24,11,25,12,26,12,26,1,13,1,14,1,15,3,17,6,19,7,21,1,9,1,10,2,11,4,13,4,13,5,14
1469715241,4,14,5,16,6,17,9,19,10,20,11,21,12,22,13,23,1,14,2,16,2,16,4,18,7,21,8,22,9,23,10,24,11,25,11,26,12,26,1,13,1,14,1,15,3,17,5,19,7,21,1,9,1,10,2,11,3,12,4,13,4,13
1469715251,3,14,5,15,6,17,9,19,10,20,11,21,12,22,13,23,1,14,1,15,2,16,3,17,7,21,8,22,9,23,10,24,10,24,11,25,12,26,13,27,1,14,1,15,3,17,5,19,7,20,1,8,1,9,1,10,3,12,4,13,4,13
1469715261,2,14,3,15,5,16,7,18,9,20,10,21,10,21,12,23,1,13,1,14,2,15,3,16,7,20,8,21,9,22,9,23,10,23,11,24,11,25,13,26,1,13,1,14,3,16,5,18,7,20,1,8,1,9,2,10,3,12,4,13,4,13
1469715271,2,14,3,15,5,16,7,18,8,20,9,20,10,21,12,22,1,12,1,14,2,15,3,16,7,20,8,21,9,22,9,22,10,23,11,24,11,25,12,26,13,26,1,14,2,16,5,18,6,20,1,8,1,9,2,10,3,12,4,13,4,13
1469715281,1,13,3,15,4,16,7,18,8,19,9,20,10,21,11,22,12,23,1,14,1,14,3,16,7,20,7,20,8,22,9,22,10,23,10,24,11,24,12,25,13,26,1,14,2,16,4,18,6,20,8,21,1,9,1,10,3,11,4,12,4,13
1469715291,1,13,3,15,4,16,7,18,8,19,9,20,10,21,11,22,12,23,1,14,1,14,3,16,6,20,7,20,8,21,9,22,9,23,10,24,11,24,12,25,13,26,1,14,2,16,4,18,6,19,7,21,1,9,1,10,3,11,4,12,4,12
1469715301,1,13,1,14,3,15,5,18,7,19,8,20,8,20,10,22,11,22,1,12,1,13,2,14,6,18,7,19,8,20,9,21,9,21,10,22,11,23,12,24,12,25,1,13,2,15,4,18,6,19,7,21,1,8,1,9,3,11,4,12,4,12
1469715311,1,13,1,14,3,15,5,17,7,19,7,20,8,20,10,22,11,22,1,12,1,13,2,14,6,18,7,19,8,20,8,21,9,21,10,22,10,23,11,24,12,25,1,13,2,15,4,17,6,19,7,20,1,8,1,9,3,11,3,12,4,12
1469715321,1,13,1,14,2,15,5,17,6,18,7,19,8,20,9,21,10,22,1,12,1,13,2,14,6,18,6,19,7,20,8,20,9,21,10,22,10,23,11,24,12,24,1,13,2,15,4,17,5,19,7,20,1,8,1,9,2,11,3,12,3,12
1469715331,13,21,1,14,2,15,4,17,6,18,7,19,7,20,9,21,10,22,11,23,1,12,1,13,5,17,6,18,7,19,8,20,8,20,9,21,10,22,11,23,11,24,1,13,1,15,3,17,5,18,7,20,1,8,1,9,2,10,3,11,3,12
1469715341,12,21,1,14,1,15,4,17,5,18,6,19,7,20,8,21,9,22,10,23,1,11,1,12,5,16,6,17,7,18,8,19,8,20,9,20,10,21,11,22,11,23,12,24,1,14,3,17,5,18,6,20,1,8,1,9,2,10,3,11,3,11
1469715351,12,21,1,13,1,15,3,17,5,18,6,19,7,20,8,21,9,22,10,23,1,11,1,12,5,16,6,17,7,18,7,19,8,19,9,20,9,21,10,22,11,23,12,24,1,14,3,16,5,18,6,19,7,21,1,8,2,10,3,11,3,11
1469715361,12,20,13,21,1,14,3,16,4,18,5,19,6,19,7,21,8,21,10,23,1,10,1,12,5,16,5,16,6,17,7,18,8,19,9,20,9,20,10,21,11,22,12,23,1,14,3,16,4,18,6,19,7,20,1,8,2,10,3,11,3,11
1469715371,12,20,13,21,1,14,3,16,4,18,5,18,6,19,7,20,8,21,9,23,1,10,1,11,4,15,5,16,6,17,7,18,8,19,8,19,9,20,10,21,11,22,12,23,1,14,2,16,4,18,6,19,7,20,1,8,2,10,2,10,3,11
1469715381,12,20,13,21,1,14,2,16,3,17,4,18,5,19,6,20,7,21,9,22,9,23,1,11,4,15,5,15,6,17,6,17,7,18,8,19,9,19,10,20,10,21,11,22,1,13,2,15,4,17,5,19,7,20,1,8,1,9,2,10,2,10
1469715391,11,19,13,21,14,22,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,1,10,4,14,4,15,6,16,6,17,7,17,8,18,8,19,9,20,10,21,11,22,1,13,2,15,3,17,5,18,6,20,1,7,1,9,2,10,2,10
1469715401,11,19,13,20,14,22,1,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,1,10,4,14,4,15,5,16,6,17,7,17,8,18,8,19,9,20,10,20,11,21,1,13,2,15,3,17,5,18,6,19,1,7,1,9,2,10,2,10
1469715411,11,19,12,20,13,21,1,15,3,17,4,18,4,18,6,20,7,20,8,22,9,22,1,10,3,14,4,15,5,16,6,16,6,17,7,18,8,18,9,20,10,20,11,21,1,13,1,15,3,16,5,18,6,19,7,20,1,9,2,9,2,10
1469715421,11,19,12,20,13,21,1,15,2,17,3,17,4,18,6,19,6,20,8,22,8,22,10,23,3,14,4,14,5,16,6,16,6,17,7,18,8,18,9,19,9,20,10,21,12,23,1,14,3,16,4,18,5,19,6,20,1,8,1,9,2,9
1469715431,11,18,12,19,13,21,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,3,13,4,14,5,15,5,16,6,16,7,17,7,18,8,19,9,20,10,21,12,23,1,14,3,16,4,17,5,19,6,20,1,8,1,9,1,9
1469715441,10,18,12,19,13,20,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,3,13,3,14,5,15,5,16,6,16,7,17,7,18,8,19,9,19,10,20,12,22,1,14,2,16,4,17,5,18,6,19,1,8,1,9,1,9
1469715451,10,18,11,19,13,20,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,9,23,3,13,3,14,4,15,5,15,6,16,6,17,7,17,8,19,9,19,10,20,12,22,1,14,2,16,4,17,5,18,6,19,1,8,1,8,1,9
1469715461,10,18,11,19,12,20,1,14,2,16,3,17,3,17,5,19,5,19,7,21,7,21,9,23,1,13,2,13,3,14,4,15,4,16,5,17,6,17,7,18,8,19,9,20,11,22,1,13,2,15,4,16,5,17,6,18,1,7,1,8,1,8
1469715471,10,18,11,19,12,20,1,14,2,16,2,16,3,17,4,18,5,19,7,21,7,21,8,22,1,12,2,13,3,14,4,15,4,16,5,16,6,17,7,18,8,19,9,20,11,22,1,13,2,15,3,16,5,17,5,18,1,7,1,8,1,8
1469715481,10,17,11,19,12,20,1,14,1,15,2,16,3,17,4,18,5,19,6,20,7,21,8,22,1,12,2,13,3,14,3,15,4,15,5,16,6,17,7,18,7,19,9,20,10,22,1,13,2,14,3,16,4,17,5,18,7,20,1,8,1,8
